V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.649429013565913,0.650640254364093,0.650767003540335,0.647892952715966,0.649001929191419,0.651285775315423,0.648119926524998,0.649375987969496,0.648663460788029,0.652196066959415
0.634929026275918,0.638242346019969,0.639056202175762,0.638746505709672,0.635453936667902,0.63630742661853,0.635195069572487,0.639021628188992,0.638801039841657,0.637269046975296
0.789596714883125,0.788293202846712,0.787982952791937,0.788527309046543,0.789163636136945,0.788544850209041,0.787831711365139,0.788682305397644,0.78669244691872,0.78670506201897
0.835126340421788,0.836948050380383,0.836752936516825,0.837649492906323,0.836318496629608,0.834170296662742,0.833142260521575,0.833074158679033,0.833149466288051,0.834264579682505
0.84219149338411,0.84618555983806,0.849645644836928,0.841729479070929,0.845064054363082,0.848311957095698,0.846935120669607,0.844685444959133,0.847721613271846,0.846151892125651
0.69262392045816,0.697989488077668,0.692489381826225,0.692873218512071,0.695220923705854,0.692960830380047,0.693501626300817,0.691113374807881,0.691624004418171,0.69435075535476
0.638068834305086,0.637376336549212,0.641128062169247,0.638992251273773,0.636645755921597,0.636667203945425,0.638906009081917,0.638991886309156,0.634386053312745,0.636953134683395
0.664047808770381,0.669330515264105,0.667507229634797,0.667771125685807,0.664052366860328,0.66736663682075,0.661089001978196,0.668434432652679,0.668338283598725,0.664885202218618
1.08368111906489,1.08412323443622,1.08187238329858,1.08448255399237,1.08250002575613,1.08803888127315,1.08135673791479,1.08614113679066,1.08580332358937,1.08427334380155
1.24950207341201,1.25573636776944,1.25081284465563,1.25095339322608,1.24722006830087,1.25546133774837,1.24837783875028,1.24737794381901,1.25057026661335,1.24992521091655
1.55210807599143,1.54743831497848,1.54826540693905,1.54863579196739,1.54158318174066,1.54721746611133,1.54377479733951,1.55453233270553,1.54476787727901,1.54931986785695
1.08102126573562,1.07819609687473,1.08818501479503,1.08278113497207,1.07554064233688,1.08078460047077,1.08010817449093,1.07863361376321,1.08007588042054,1.08612139124381
0.956700275871106,0.950631380789686,0.963910856712365,0.958440657971633,0.971206955220437,0.960800464620077,0.965245070338619,0.974296926587726,0.973031672460109,0.960339037762528
1.07989005370709,1.06743284401484,1.06024903482179,1.07619759787127,1.07837149149466,1.06106493124857,1.0614055080016,1.07663747981508,1.07679005512679,1.06366575077157
0.928482868650141,0.938455258553472,0.931240288604888,0.927071911798238,0.946383502507232,0.925656745402024,0.945776346535818,0.943849839574692,0.93119047264769,0.931536234785514
1.32856267029454,1.31196803128986,1.30701033560109,1.30023608382213,1.29268711956283,1.31998732036596,1.31299052979572,1.29876905844806,1.29088290528374,1.32183337907899
0.954328900075128,0.963967104482325,0.964752695306365,0.972502892293207,0.974042283556798,0.974753634645702,0.978921124885324,0.946562018720751,0.979244518497756,0.965218215139816
