1cf,0.5,1,0,0,2,3,1,1,4,4,0.5,0.5,2,2,0,0,0.5,0.5,1,2,0,0,0,,0.5,1,0,0,0,0,0,0,4,4,11,11
1cf,4.5,4.5,5,5,3,3,5,6,4,4,1.5,2,6,6,6,6,1,1,1,3,4,4,0,0,1,1,2.5,3,0,0,1,1,4.5,4.5,16,16
1cf,5,5,3,3,3,3,0,0,4,4,0.5,0.5,3,4,2,2,4,4,3,4,4,4,0,0,0.5,0.5,0.5,0.5,0,0,0,0,1,1,12,12
1cf,1.5,1.5,2,2,1,2,0,0,4,4,1,1,1.5,0.5,1,3,4,2,3,4,3,3,0,0,2,2,0,3,5,5,0,0,0,0,11,11
1cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
1cf,4.5,,2,,2.5,,1,,2,,0,,0,,1,,3,,4,,1,,1,,2,,2.5,,2,,0,,0,,10,
1cf,3,3,1,2,2,3,4,4,4,4,0,0,4,4,7,7,1,1,0.5,2,0.5,1,0,0,1,1,0,0,1.5,2,0,0,0,0,13,13
1cf,5,5,4,4.5,3,3,3.5,3,4,4,1.5,1,0,0,3,3,4,4,5,5,5,4,3.5,3.5,2,2,2,2,1,1,0,0,6,6,17,17
1cf,5,5,2.5,2,1.5,1.5,2,2,4,4,0.5,1,0,0,4,4,0,0,1,2,0,1,0,0,1.5,1.5,2.5,3,4,4,0,0,5,4.5,13,13
1cf,4.5,4.5,5,5,2,2,2,2,4,4,1,1,0,0,4,5,2.5,2.5,2,2,2.5,2,0,0,2,2,2,2,3.5,4,0,0,4,4,11,11
1cf,1,1,0,0,0,0,0,0,2,2,1,2,0,0,1.5,2,0.5,0.5,1,1,1,1,3,1,1,1,2.5,2.5,4,4,0,0,0,0,16,16
1cf,3,3,1,1,1,1,1,1,2,2,1.5,1,0,0,1,1,3,3,1,1,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,15,15
1cf,5,5,2,2,2,2,0,0,3.5,3.5,0.5,0.5,4,4,4,5,2,2,1,2,0.5,0.5,0,0,1.5,1.5,2.5,2.5,1,1,0,0,6,6,13,13
1cf,0,0,0,0,3,3,1,2,3,3,0.5,0.5,4,3.5,2,2,2.5,2.5,1,1,3,2.5,0,0,1,1,1,10,0,0,0,0,0,0,14,14
1cf,3.5,3.5,4,4,1,1,2,2,4,4,0,0,2,2,4,4,2.5,2.5,2.5,3.5,4,4,0.5,0.5,2,2,3,3,1,2,0,0,0,0,14,14
1cf,1.5,1.5,0,0,2,2,0,0,2,2.5,0,0,2,1.5,0,0,2,2,2,5,1,2,0,0,1.5,1.5,0,0,0,0.5,0,0,0,0,11,11
