2bg,3.5,4,4,3,3,1,0,0,2.5,2,1,1,2,1,2,2,0,0,3,2,0,0,,0,1.5,1.5,2,2,3,2,0,0,1.5,1,18,18
2bg,0.5,1,2,0,0.5,0.5,1,0,0.5,0,1,0,,0,,0,0,0,3,1,0,0,,0,1,0.5,1,1,1,0,,0,,0,10,10
2bg,5,5,5,5,3,2,3,1,3.5,3,0,0,2,1,4,3,4,4,5,5,3,2,2,1,1.5,2,1,1.5,0,0,,0,0,0,14,14
2bg,4.5,5,3,3,3,2,,0,1,2,,0,1,1,0.5,0,1,1,2,0,2,2,0,0,2,2,1,1.5,0,0,0,0,1.5,1,11,11
2bg,5,5,5,5,3,3,4,5,3.5,4,1,1,6,4,6,6,4,4,4,4,4,3,5,5,2,2,3,3,5,5,2,2,4.5,4.5,19,19
2bg,5,5,3.5,5,2,2,3,2,2.5,3.5,0,0,5,3,4,4,3,3,4,2,1,0,0.5,0,2,2,3,3,,0,0,0,2,2,13,13
2bg,0,0,3,2,2,1,1,2,2,2,0,0,0.5,2,2,2,0,0,3,1,0.5,0,3,1,1,1.5,,0,2,1,1,1,4.5,4,13,13
2bg,3.5,5,2,1,3,2,2,1,1,0,0.5,1,,0,0,0,,0,3,2,0,0,,0,2,2,1.5,1.5,1,1,0,0,5,3,9,9
2bg,5,5,5,5,3,3,4,4,4,4,2,2,6,5,4,4,4,4,4,3,4,3,4,4,1.5,1.5,1,1.5,4,3,0,0,4.5,4,18,18
2bg,2.5,4,0,0,2,0,1,0,2.5,0,0,0,3,1,1,0,1,1,3,1,0,0,0,0,1,1,0,0,1,0,,0,,0,6,6
2bg,4.5,5,4,3,3,3,2,2,3,3,0,0,0.5,1,4,4,3,4,4,3,5,4,2,1,2,2,1,1.5,4,3,1,1,4.5,2,12,12
2bg,4.5,5,5,5,3,3,5,5,3.5,4,1,1,5,2,5,4,4,4,3,3,6,6,2,4,2,2,3,3,6,6,2,2,6,4,17,17
2bg,4.5,5,5,4,2,2,4,4,3.5,4,1,1,2,1,4,3,3,2,3,2,0,0,,0,2,2,1.5,3,2,1,0,1,4.5,3,17,17
2bg,0,0,0,0,2,1,0,1,2,2,1,1,0,1,1,2,0.5,0,3,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,12,12
2bg,4.5,5,0,0,2,2,0,0,3,4,0,0,0,0,1,2,2.5,2,5,2,1,2,,0,2,2,0,0,0,0,0,0,0,0,12,12
2bg,3.5,3.5,3.5,4,2,2,3,2,3,2,,0,4,3,3,3,2.5,2,3,2,,0,,0,2,2,2,1.5,2,2,,0,1.5,2,15,15
